Symbol,revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
GM,30826.0,1728.0,-554.0,-194.0,-232.0,1430.0,1439.0,19069.0,74992.0,109504.0,80805.0,58341.0,228037.0,84905.0,182080.0,45957.0,228037.0,-192.0,3473.0,-597.0,2732.0,-597.0,2876.0,45957.0,40620.0,0.06,4.96,1400.0,2019-12
GM,32709.0,2627.0,657.0,294.0,247.0,1433.0,1440.0,38506.0,97699.0,79265.0,79265.0,56914.0,246624.0,91292.0,202307.0,44317.0,246624.0,286.0,1561.0,-645.0,3965.0,-645.0,916.0,44317.0,39092.0,0.08,5.56,1432.28,2020-03
GM,16778.0,96.0,-1214.0,-758.0,-806.0,1432.0,1432.0,28228.0,87497.0,76667.0,76667.0,60365.0,237535.0,77904.0,194042.0,43493.0,237535.0,-780.0,-2815.0,128.0,2051.0,128.0,-2687.0,43493.0,38211.0,0.01,5.46,1400.0,2020-06
GM,35480.0,6052.0,4424.0,4045.0,4005.0,1432.0,1439.0,26939.0,89177.0,76347.0,76347.0,60856.0,239671.0,80603.0,191663.0,48008.0,239671.0,4018.0,11231.0,-14.0,7586.0,-14.0,11217.0,48008.0,42763.0,0.17,4.99,1400.0,2020-09
GM,37518.0,4897.0,2767.0,2846.0,2801.0,1436.0,1451.0,19992.0,80924.0,115455.0,77451.0,63183.0,235194.0,79910.0,185517.0,49677.0,235194.0,2797.0,6693.0,-1303.0,5847.0,-1303.0,5390.0,49677.0,44447.0,0.13,4.73,1400.0,2020-12
GM,32474.0,5080.0,3277.0,3022.0,2976.0,1447.0,1464.0,21609.0,82091.0,88083.0,78140.0,64016.0,238411.0,76323.0,183968.0,54443.0,238411.0,3014.0,1266.0,-1194.0,6292.0,-1194.0,72.0,54443.0,49258.0,0.16,4.38,1400.0,2021-03
GM,34167.0,5007.0,2882.0,2836.0,2790.0,1451.0,1468.0,22920.0,82609.0,89039.0,79418.0,65725.0,241803.0,74811.0,183927.0,57876.0,241803.0,2779.0,7162.0,-377.0,5900.0,-377.0,6785.0,57876.0,52707.0,0.15,4.18,1500.0,2021-06
GM,26779.0,3793.0,1645.0,2420.0,2375.0,1452.0,1467.0,17365.0,77791.0,88900.0,79294.0,67112.0,238557.0,71951.0,178236.0,60321.0,238557.0,2386.0,-49.0,386.0,4726.0,386.0,337.0,60321.0,55195.0,0.14,3.95,1500.0,2021-09
GM,33584.0,3998.0,1520.0,1741.0,1696.0,1454.0,1471.0,20067.0,82103.0,119824.0,79044.0,68807.0,244718.0,74408.0,178903.0,65815.0,244718.0,1766.0,6809.0,976.0,4457.0,976.0,7785.0,65815.0,60728.0,0.12,3.72,1500.0,2021-12
GM,35979.0,4700.0,2196.0,2939.0,1987.0,1458.0,1470.0,16349.0,88594.0,87377.0,78289.0,69149.0,251492.0,79555.0,184429.0,67063.0,251492.0,2807.0,2104.0,742.0,5087.0,742.0,2846.0,67063.0,62005.0,0.13,3.75,1500.0,2022-03
GM,35759.0,4409.0,2116.0,1692.0,1666.0,1458.0,1465.0,16710.0,91094.0,85868.0,77250.0,70427.0,253517.0,79398.0,185142.0,68375.0,253517.0,1642.0,3124.0,604.0,4972.0,604.0,3728.0,68375.0,63362.0,0.12,3.71,1500.0,2022-06
GM,41888.0,5868.0,3391.0,3305.0,3279.0,1448.0,1457.0,20745.0,98271.0,84877.0,76572.0,70808.0,260529.0,86003.0,190762.0,69767.0,260529.0,3252.0,5191.0,644.0,6164.0,644.0,5835.0,69767.0,64799.0,0.14,3.73,1458.05,2022-09
MSFT,8215.0,6735.0,3148.0,2614.0,2614.0,10811.0,10885.0,5768.0,60910.0,6048.0,2193.0,17672.0,84281.0,15098.0,17601.0,66680.0,84281.0,2614.0,3424.0,-167.0,3476.0,-167.0,3257.0,66680.0,63174.0,0.82,1.26,10805.0,2003-09
MSFT,10153.0,7809.0,1475.0,1549.0,1549.0,10810.0,10899.0,6149.0,62400.0,6033.0,2178.0,17904.0,85937.0,13927.0,16594.0,69343.0,85937.0,1549.0,4574.0,-172.0,1775.0,-172.0,4402.0,69343.0,65888.0,0.77,1.24,10789.0,2003-12
MSFT,9175.0,7764.0,1278.0,1315.0,1315.0,10785.0,10856.0,9348.0,65270.0,6113.0,2258.0,18530.0,89767.0,15984.0,19187.0,70580.0,89767.0,1315.0,4970.0,-213.0,1527.0,-213.0,4757.0,70580.0,66871.0,0.85,1.27,10777.0,2004-03
MSFT,9292.0,7811.0,3133.0,2690.0,2690.0,10824.0,10879.0,14304.0,70566.0,6489.0,2326.0,17792.0,94368.0,14969.0,19543.0,74825.0,94368.0,2690.0,1658.0,-557.0,3442.0,-557.0,1101.0,74825.0,71141.0,0.84,1.26,10862.0,2004-06
MSFT,9189.0,7784.0,3494.0,2528.0,2528.0,10873.0,10920.0,11141.0,72896.0,6480.0,2317.0,15406.0,94268.0,15811.0,18322.0,75946.0,94268.0,2528.0,4007.0,-173.0,3677.0,-173.0,3834.0,75946.0,72297.0,0.85,1.24,10865.0,2004-09
MSFT,10818.0,8896.0,4749.0,3463.0,3463.0,10877.0,10956.0,4556.0,44399.0,6499.0,2336.0,14607.0,64941.0,15045.0,17709.0,47232.0,64941.0,3463.0,3619.0,-176.0,4857.0,-176.0,3443.0,47232.0,43633.0,0.82,1.37,10880.2,2004-12
MSFT,9620.0,8257.0,3329.0,2563.0,2563.0,10856.0,10931.0,3782.0,46593.0,6484.0,2321.0,13782.0,66275.0,16139.0,18902.0,47373.0,66275.0,2563.0,5003.0,-203.0,3611.0,-203.0,4800.0,47373.0,43794.0,0.86,1.4,10804.4,2005-03
MSFT,10161.0,8773.0,2989.0,3700.0,3700.0,10749.0,10822.0,4851.0,48737.0,6375.0,2346.0,15924.0,70815.0,16877.0,22700.0,48115.0,70815.0,3700.0,3976.0,-260.0,3271.0,-260.0,3716.0,48115.0,44307.0,0.86,1.47,10710.0,2005-06
MSFT,9741.0,8488.0,4046.0,3141.0,3141.0,10696.0,10772.0,2974.0,49831.0,6380.0,2351.0,15274.0,71462.0,17022.0,23135.0,48327.0,71462.0,3141.0,4329.0,-213.0,4280.0,-213.0,4116.0,48327.0,44321.0,0.87,1.48,10644.7,2005-09
MSFT,11837.0,9598.0,4657.0,3653.0,3653.0,10560.0,10638.0,4083.0,46694.0,6481.0,2452.0,14092.0,67257.0,16747.0,23049.0,44208.0,67257.0,3653.0,2231.0,-318.0,4888.0,-318.0,1913.0,44208.0,40189.0,0.81,1.52,10384.0,2005-12
MSFT,10900.0,8872.0,3888.0,2977.0,2977.0,10303.0,10415.0,4351.0,46628.0,6572.0,2543.0,13613.0,66854.0,18367.0,24816.0,42038.0,66854.0,2977.0,4563.0,-302.0,4065.0,-302.0,4261.0,42038.0,37968.0,0.81,1.59,10225.0,2006-03
MSFT,11804.0,9674.0,3881.0,2828.0,2828.0,10189.0,10243.0,6714.0,49010.0,7223.0,3044.0,13138.0,69597.0,22442.0,29493.0,40104.0,69597.0,2828.0,3281.0,-745.0,4142.0,-745.0,2536.0,40104.0,35699.0,0.82,1.74,10062.0,2006-06
MSFT,10811.0,9115.0,4474.0,3478.0,3478.0,9929.0,10010.0,9076.0,45358.0,7372.0,3193.0,11930.0,65354.0,21972.0,29253.0,36101.0,65354.0,3478.0,4061.0,-411.0,4723.0,-411.0,3650.0,36101.0,31228.0,0.84,1.81,9820.0,2006-09
MSFT,12542.0,8922.0,3472.0,2626.0,2626.0,9806.0,9942.0,6859.0,45180.0,7865.0,3686.0,12571.0,66371.0,22215.0,29737.0,36634.0,66371.0,2626.0,2042.0,-572.0,3837.0,-572.0,1470.0,36634.0,31700.0,0.71,1.81,9777.0,2006-12
MSFT,14398.0,12258.0,6589.0,4926.0,4926.0,9725.0,9862.0,7611.0,42783.0,8102.0,3923.0,12269.0,63891.0,21627.0,28918.0,34973.0,63891.0,4926.0,7291.0,-461.0,7034.0,-461.0,6830.0,34973.0,30057.0,0.85,1.83,9566.81,2007-03
MSFT,13371.0,10134.0,3903.0,3035.0,3035.0,9505.0,9679.0,6111.0,40168.0,9366.0,4350.0,2898.0,63171.0,23754.0,32074.0,31097.0,63171.0,3035.0,4402.0,-820.0,4284.0,-820.0,3582.0,31097.0,25459.0,0.76,2.03,9375.49,2007-06
MSFT,13762.0,11087.0,5918.0,4289.0,4289.0,9380.0,9513.0,6637.0,35853.0,9631.0,4615.0,13308.0,65645.0,22744.0,33510.0,32135.0,65645.0,4289.0,5878.0,-510.0,6353.0,-510.0,5368.0,32135.0,20266.0,0.81,2.04,9355.44,2007-09
MSFT,16367.0,12824.0,6481.0,4707.0,4707.0,9361.0,9503.0,7460.0,37775.0,9981.0,4965.0,12573.0,67339.0,22058.0,32908.0,34431.0,67339.0,4707.0,4567.0,-695.0,6962.0,-695.0,3872.0,34431.0,22405.0,0.78,1.96,9329.0,2007-12
MSFT,14454.0,11940.0,4409.0,4388.0,4388.0,9307.0,9428.0,11820.0,41489.0,10532.0,5516.0,11757.0,70747.0,27028.0,33193.0,37554.0,70747.0,4388.0,7082.0,-759.0,4941.0,-759.0,6323.0,37554.0,25569.0,0.83,1.88,9313.29,2008-03
MSFT,15837.0,12971.0,5463.0,4297.0,4297.0,9265.0,9404.0,10339.0,43242.0,12544.0,6242.0,2640.0,72793.0,29886.0,36507.0,36286.0,72793.0,4297.0,4085.0,-1218.0,6071.0,-1218.0,2867.0,36286.0,22205.0,0.82,2.01,9151.0,2008-06
MSFT,15061.0,12213.0,5999.0,4373.0,4373.0,9084.0,9183.0,9004.0,37202.0,13174.0,6552.0,7173.0,65117.0,24383.0,31523.0,33594.0,65117.0,4373.0,3370.0,-778.0,6584.0,-778.0,2592.0,33594.0,19404.0,0.81,1.94,8895.57,2008-09
MSFT,16629.0,12722.0,5939.0,4174.0,4174.0,8903.0,8914.0,8346.0,37730.0,13955.0,6996.0,6755.0,65786.0,23710.0,31308.0,34478.0,65786.0,4174.0,5782.0,-842.0,6571.0,-842.0,4940.0,34478.0,20173.0,0.77,1.91,8890.56,2008-12
MSFT,13648.0,10834.0,4438.0,2977.0,2977.0,8891.0,8904.0,7285.0,40724.0,14348.0,7112.0,2595.0,68853.0,23823.0,31910.0,36943.0,68853.0,2977.0,6044.0,-632.0,5102.0,-632.0,5412.0,36943.0,22633.0,0.79,1.86,8899.72,2009-03
MSFT,13099.0,10513.0,3987.0,3045.0,3045.0,8900.0,8960.0,6076.0,49280.0,15082.0,7535.0,1878.0,77888.0,27034.0,38330.0,39558.0,77888.0,3045.0,3841.0,-867.0,4668.0,-867.0,2974.0,39558.0,25296.0,0.8,1.97,8908.0,2009-06
MSFT,12920.0,10078.0,4482.0,3574.0,3574.0,8914.0,8983.0,8823.0,52231.0,15365.0,7512.0,1628.0,81612.0,28761.0,40400.0,41212.0,81612.0,3574.0,6107.0,-435.0,5128.0,-435.0,5672.0,41212.0,26977.0,0.78,1.98,8900.0,2009-09
MSFT,19022.0,15394.0,8513.0,6662.0,6662.0,8856.0,8951.0,9422.0,52487.0,15572.0,7402.0,1517.0,82096.0,25715.0,37813.0,44283.0,82096.0,6662.0,4969.0,-376.0,9128.0,-376.0,4593.0,44283.0,30569.0,0.81,1.85,8811.0,2009-12
MSFT,14503.0,11748.0,5173.0,4006.0,4006.0,8767.0,8876.0,8155.0,54518.0,15765.0,7372.0,1478.0,84910.0,26424.0,39200.0,45710.0,84910.0,4006.0,7393.0,-408.0,5867.0,-408.0,6985.0,45710.0,31965.0,0.81,1.86,8762.0,2010-03
MSFT,16039.0,12869.0,5930.0,4518.0,4518.0,8714.0,8843.0,5505.0,55676.0,16259.0,7630.0,1501.0,86113.0,26147.0,39938.0,46175.0,86113.0,4518.0,5604.0,-758.0,6648.0,-758.0,4846.0,46175.0,32623.0,0.8,1.86,8668.0,2010-06
MSFT,16195.0,13056.0,7116.0,5410.0,5410.0,8614.0,8695.0,8161.0,59581.0,16713.0,7771.0,1429.0,91540.0,25857.0,44598.0,46942.0,91540.0,5410.0,8194.0,-564.0,7810.0,-564.0,7630.0,46942.0,33394.0,0.81,1.95,8562.0,2010-09
MSFT,19953.0,15120.0,8165.0,6634.0,6634.0,8497.0,8570.0,4023.0,59684.0,17078.0,7799.0,1307.0,92306.0,24312.0,43825.0,48481.0,92306.0,6634.0,4186.0,-491.0,8828.0,-491.0,3695.0,48481.0,34987.0,0.76,1.9,8403.0,2010-12
MSFT,16428.0,12531.0,5709.0,5232.0,5232.0,8420.0,8510.0,7021.0,66263.0,17533.0,7969.0,1353.0,99727.0,24042.0,46275.0,53452.0,99727.0,5232.0,8672.0,-658.0,6429.0,-658.0,8014.0,53452.0,40058.0,0.76,1.87,8431.0,2011-03
MSFT,17367.0,13659.0,6171.0,5874.0,5874.0,8427.0,8545.0,9610.0,74918.0,17991.0,8162.0,1434.0,108704.0,28774.0,51621.0,57083.0,108704.0,5874.0,5942.0,-642.0,6860.0,-642.0,5300.0,57083.0,43758.0,0.79,1.9,8376.0,2011-06
MSFT,17372.0,13595.0,7203.0,5738.0,5738.0,8392.0,8490.0,12881.0,75271.0,18242.0,8033.0,1972.0,107415.0,25543.0,48024.0,59391.0,107415.0,5738.0,8493.0,-436.0,7929.0,-436.0,8057.0,59391.0,45828.0,0.78,1.81,8410.0,2011-09
MSFT,20885.0,15247.0,7994.0,6624.0,6624.0,8402.0,8465.0,10610.0,72513.0,18556.0,8010.0,1919.0,112243.0,25373.0,48122.0,64121.0,112243.0,6624.0,5862.0,-498.0,8672.0,-498.0,5364.0,64121.0,41870.0,0.73,1.75,8382.0,2011-12
MSFT,17407.0,13455.0,6374.0,5108.0,5108.0,8401.0,8498.0,6388.0,76860.0,19177.0,8225.0,1403.0,118010.0,26170.0,49351.0,68659.0,118010.0,5108.0,9594.0,-749.0,7140.0,-749.0,8845.0,68659.0,46205.0,0.77,1.72,8400.0,2012-03
MSFT,18059.0,13896.0,6385.0,-492.0,-492.0,8390.0,8518.0,6938.0,85084.0,19231.0,8269.0,1520.0,121271.0,32688.0,54908.0,66363.0,121271.0,-492.0,7677.0,-622.0,7182.0,-622.0,7055.0,66363.0,49741.0,0.77,1.83,8381.0,2012-06
MSFT,16008.0,11840.0,5308.0,4466.0,4466.0,8396.0,8494.0,5036.0,84051.0,19730.0,8329.0,1569.0,121876.0,31402.0,53040.0,68836.0,121876.0,4466.0,8484.0,-603.0,6018.0,-603.0,7881.0,68836.0,50947.0,0.74,1.77,8422.0,2012-09
MSFT,21456.0,15764.0,7771.0,6377.0,6377.0,8393.0,8444.0,6017.0,89574.0,20471.0,8698.0,1636.0,128683.0,31910.0,56107.0,72576.0,128683.0,6377.0,4780.0,-930.0,8780.0,-930.0,3850.0,72576.0,54508.0,0.73,1.77,8374.0,2012-12
MSFT,20489.0,15702.0,7612.0,6055.0,6055.0,8364.0,8429.0,5240.0,93524.0,21451.0,9204.0,2262.0,134105.0,31929.0,57417.0,76688.0,134105.0,6055.0,9666.0,-930.0,8665.0,-930.0,8736.0,76688.0,58766.0,0.77,1.75,8349.0,2013-03
MSFT,19896.0,14158.0,6073.0,4965.0,4965.0,8345.0,8464.0,3804.0,101466.0,22504.0,9991.0,2392.0,142431.0,37417.0,63487.0,78944.0,142431.0,4965.0,5903.0,-1794.0,7056.0,-1794.0,4109.0,78944.0,61206.0,0.71,1.8,8328.0,2013-06
MSFT,18529.0,13384.0,6334.0,5244.0,5244.0,8339.0,8434.0,4023.0,99450.0,23812.0,10774.0,2480.0,142348.0,34623.0,60707.0,81641.0,142348.0,5244.0,8205.0,-1231.0,7288.0,-1231.0,6974.0,81641.0,63992.0,0.72,1.74,8346.0,2013-09
MSFT,24519.0,16197.0,7969.0,6558.0,6558.0,8326.0,8395.0,10059.0,106870.0,25253.0,11567.0,2874.0,153543.0,33742.0,68443.0,85100.0,153543.0,6558.0,4413.0,-1732.0,9230.0,-1732.0,2681.0,85100.0,67475.0,0.66,1.8,8300.0,2013-12
MSFT,20403.0,14425.0,6974.0,5660.0,5660.0,8284.0,8367.0,11572.0,109006.0,26212.0,11771.0,2898.0,156119.0,33903.0,68695.0,87424.0,156119.0,5660.0,10099.0,-1192.0,8229.0,-1192.0,8907.0,87424.0,69772.0,0.71,1.79,8260.0,2014-03
MSFT,23382.0,15749.0,6609.0,4612.0,4612.0,8245.0,8363.0,8669.0,114246.0,27804.0,13011.0,3422.0,172384.0,45625.0,82600.0,89784.0,172384.0,4612.0,9785.0,-1330.0,8351.0,-1330.0,8455.0,89784.0,62676.0,0.67,1.92,8239.0,2014-06
MSFT,23201.0,14928.0,6984.0,4540.0,4540.0,8249.0,8351.0,6302.0,112439.0,28602.0,13229.0,3271.0,169656.0,44694.0,79486.0,90170.0,169656.0,4540.0,8354.0,-1282.0,8412.0,-1282.0,7072.0,90170.0,63396.0,0.64,1.88,8255.0,2014-09
MSFT,26470.0,16334.0,8019.0,5863.0,5863.0,8228.0,8297.0,6426.0,116362.0,29799.0,13607.0,3060.0,174848.0,47415.0,82969.0,91879.0,174848.0,5863.0,4340.0,-1490.0,9540.0,-1490.0,2850.0,91879.0,62725.0,0.62,1.9,8218.0,2014-12
MSFT,21729.0,14568.0,6784.0,4985.0,4985.0,8167.0,8237.0,7414.0,118398.0,31214.0,14375.0,3200.0,176683.0,40748.0,86551.0,90132.0,176683.0,4985.0,9601.0,-1391.0,8299.0,-1391.0,8210.0,90132.0,61441.0,0.67,1.96,8113.0,2015-03
MSFT,22180.0,14712.0,6385.0,-3195.0,-3195.0,8063.0,8137.0,5595.0,122797.0,32337.0,14731.0,3117.0,174472.0,49647.0,94389.0,80083.0,174472.0,-3195.0,6849.0,-1781.0,7878.0,-1781.0,5068.0,80083.0,58309.0,0.66,2.18,8027.0,2015-06
MSFT,20379.0,13172.0,5793.0,4902.0,4902.0,7996.0,8084.0,5431.0,121656.0,33055.0,15046.0,2869.0,172896.0,49399.0,95451.0,77445.0,172896.0,4902.0,8876.0,-1356.0,7254.0,-1356.0,7520.0,77445.0,55558.0,0.65,2.23,7986.0,2015-09
MSFT,23796.0,13924.0,6026.0,5018.0,5018.0,7964.0,8051.0,7185.0,127812.0,33797.0,15789.0,2928.0,180098.0,42643.0,103318.0,76780.0,180098.0,5018.0,5618.0,-2024.0,7570.0,-2024.0,3594.0,76780.0,54725.0,0.59,2.35,7925.0,2015-12
MSFT,20531.0,12809.0,5283.0,3756.0,3756.0,7895.0,7985.0,7170.0,128421.0,35716.0,16831.0,2895.0,181869.0,44354.0,107063.0,74806.0,181869.0,3756.0,10367.0,-2308.0,6990.0,-2308.0,8059.0,74806.0,52399.0,0.62,2.43,7870.0,2016-03
MSFT,26448.0,18469.0,10086.0,6863.0,6863.0,7844.0,7929.0,6510.0,139660.0,38156.0,18356.0,3416.0,193468.0,59357.0,121471.0,71997.0,193468.0,6863.0,8464.0,-2655.0,11996.0,-2655.0,5809.0,71997.0,50392.0,0.7,2.69,7808.0,2016-06
MSFT,21928.0,14084.0,6715.0,5667.0,5667.0,7789.0,7876.0,13928.0,157909.0,40109.0,19224.0,3476.0,212524.0,58810.0,142152.0,70372.0,212524.0,5667.0,11549.0,-2163.0,8531.0,-2163.0,9386.0,70372.0,48943.0,0.64,3.02,7784.0,2016-09
MSFT,25826.0,15925.0,7905.0,6267.0,6267.0,7755.0,7830.0,8468.0,144949.0,43267.0,21379.0,3845.0,224610.0,70787.0,155801.0,68809.0,224610.0,6267.0,6293.0,-1988.0,10071.0,-1988.0,4305.0,68809.0,23284.0,0.62,3.26,7730.0,2016-12
MSFT,23212.0,15152.0,6723.0,5486.0,5486.0,7725.0,7813.0,6713.0,146313.0,44954.0,21962.0,4146.0,225017.0,52005.0,155288.0,69729.0,225017.0,5486.0,10660.0,-1695.0,9176.0,-1695.0,8965.0,69729.0,24514.0,0.65,3.23,7723.0,2017-03
MSFT,25605.0,17149.0,7988.0,8069.0,8069.0,7716.0,7808.0,7663.0,162696.0,54468.0,30289.0,6076.0,250312.0,55745.0,162601.0,87711.0,250312.0,8069.0,11005.0,-2283.0,10331.0,-2283.0,8722.0,87711.0,42483.0,0.67,2.85,7708.0,2017-06
MSFT,24538.0,16260.0,7708.0,6576.0,6576.0,7708.0,7799.0,6884.0,161031.0,57176.0,31653.0,6083.0,249097.0,51615.0,159450.0,89647.0,249097.0,6576.0,12440.0,-2132.0,10207.0,-2132.0,10308.0,89647.0,44660.0,0.66,2.78,7720.0,2017-09
MSFT,28918.0,17854.0,8679.0,-6302.0,-6302.0,7710.0,7710.0,12859.0,167633.0,59902.0,33053.0,6967.0,256003.0,58099.0,177643.0,78360.0,256003.0,-6302.0,7875.0,-2586.0,11215.0,-2586.0,5289.0,78360.0,33971.0,0.62,3.27,7705.0,2017-12
MSFT,26819.0,17550.0,8292.0,7424.0,7424.0,7698.0,7794.0,9221.0,156659.0,63165.0,34788.0,7106.0,245497.0,46133.0,166258.0,79239.0,245497.0,7424.0,12151.0,-2934.0,11002.0,-2934.0,9217.0,79239.0,35113.0,0.65,3.1,7690.0,2018-03
MSFT,30085.0,20343.0,10379.0,8873.0,8873.0,7682.0,7782.0,11946.0,169662.0,65369.0,36146.0,7442.0,258848.0,58488.0,176130.0,82718.0,258848.0,8873.0,11418.0,-3980.0,12895.0,-3980.0,7438.0,82718.0,38982.0,0.68,3.13,7677.0,2018-06
MSFT,29084.0,19179.0,9955.0,8824.0,8824.0,7673.0,7766.0,15137.0,164195.0,69117.0,38164.0,9792.0,257619.0,56277.0,171652.0,85967.0,257619.0,8824.0,13657.0,-3602.0,12792.0,-3602.0,10055.0,85967.0,42533.0,0.66,3.0,7680.0,2018-09
MSFT,32471.0,20048.0,10258.0,8420.0,8420.0,7692.0,7768.0,6638.0,156874.0,72605.0,39523.0,10129.0,258859.0,50318.0,166731.0,92128.0,258859.0,8420.0,8900.0,-3707.0,13253.0,-3707.0,5193.0,92128.0,42069.0,0.62,2.81,7683.0,2018-12
MSFT,30571.0,20401.0,10341.0,8809.0,8809.0,7672.0,7744.0,11212.0,159887.0,76200.0,40769.0,10258.0,263281.0,53861.0,168417.0,94864.0,263281.0,8809.0,13520.0,-2565.0,13267.0,-2565.0,10955.0,94864.0,44900.0,0.67,2.78,7666.0,2019-03
MSFT,33717.0,23305.0,12405.0,13187.0,13187.0,7655.0,7735.0,11356.0,175552.0,79186.0,43856.0,14723.0,286556.0,69420.0,184226.0,102330.0,286556.0,13187.0,16108.0,-4051.0,15329.0,-4051.0,12057.0,102330.0,52554.0,0.69,2.8,7643.0,2019-06
MSFT,33055.0,22649.0,12686.0,10678.0,10678.0,7634.0,7710.0,13117.0,165896.0,83270.0,46299.0,14455.0,278955.0,58118.0,172894.0,106061.0,278955.0,10678.0,13818.0,-3385.0,15657.0,-3385.0,10433.0,106061.0,56440.0,0.69,2.63,7634.0,2019-09
MSFT,36906.0,24548.0,13891.0,11649.0,11649.0,7621.0,7691.0,8864.0,167074.0,88558.0,48961.0,14630.0,282794.0,59640.0,172685.0,110109.0,282794.0,11649.0,10680.0,-3545.0,17094.0,-3545.0,7135.0,110109.0,60735.0,0.67,2.57,7611.0,2019-12
MSFT,35021.0,24046.0,12975.0,10752.0,10752.0,7602.0,7675.0,11710.0,170505.0,91181.0,49669.0,13696.0,285449.0,58707.0,170948.0,114501.0,285449.0,10752.0,17504.0,-3767.0,16093.0,-3767.0,13737.0,114501.0,65582.0,0.69,2.49,7590.0,2020-03
MSFT,38033.0,25694.0,13407.0,11202.0,11202.0,7583.0,7653.0,13576.0,181915.0,96101.0,52904.0,13138.0,301311.0,72310.0,183007.0,118304.0,301311.0,11202.0,18673.0,-4744.0,16911.0,-4744.0,13929.0,118304.0,67915.0,0.68,2.55,7571.0,2020-06
MSFT,37154.0,26152.0,15876.0,13893.0,13893.0,7566.0,7637.0,17205.0,177077.0,102391.0,56974.0,13034.0,301001.0,70056.0,177609.0,123392.0,301001.0,13893.0,19335.0,-4907.0,18521.0,-4907.0,14428.0,123392.0,72579.0,0.7,2.44,7564.0,2020-09
MSFT,43076.0,28882.0,17897.0,15463.0,15463.0,7555.0,7616.0,14432.0,173973.0,109750.0,62035.0,13561.0,304137.0,67486.0,173901.0,130236.0,304137.0,15463.0,12516.0,-4174.0,20658.0,-4174.0,8342.0,130236.0,79462.0,0.67,2.34,7546.0,2020-12
MSFT,41706.0,28661.0,17048.0,15457.0,15457.0,7539.0,7597.0,13702.0,165614.0,115299.0,65618.0,14427.0,308879.0,72193.0,174374.0,134505.0,308879.0,15457.0,22179.0,-5089.0,19984.0,-5089.0,17090.0,134505.0,76680.0,0.69,2.3,7534.0,2021-03
MSFT,46152.0,32161.0,19095.0,16458.0,16458.0,7526.0,7581.0,14224.0,184406.0,122154.0,70803.0,15075.0,333779.0,88657.0,191791.0,141988.0,333779.0,16458.0,22710.0,-6452.0,22439.0,-6452.0,16258.0,141988.0,84477.0,0.7,2.35,7519.0,2021-06
MSFT,45317.0,31671.0,20238.0,20505.0,20505.0,7513.0,7567.0,19165.0,174326.0,127816.0,75347.0,21103.0,335418.0,80528.0,183440.0,151978.0,335418.0,20505.0,24540.0,-5810.0,23450.0,-5810.0,18730.0,151978.0,93729.0,0.7,2.21,7510.0,2021-09
MSFT,51728.0,34768.0,22247.0,18765.0,18765.0,7505.0,7555.0,20604.0,174188.0,134845.0,79568.0,21256.0,340389.0,77510.0,180379.0,160010.0,340389.0,18765.0,14480.0,-5865.0,25743.0,-5865.0,8615.0,160010.0,101627.0,0.67,2.13,7500.0,2021-12
MSFT,49360.0,33745.0,20364.0,16728.0,16728.0,7493.0,7534.0,12498.0,153922.0,141267.0,83214.0,21845.0,344607.0,77439.0,181683.0,162924.0,344607.0,16728.0,25386.0,-5340.0,24137.0,-5340.0,20046.0,162924.0,84205.0,0.68,2.12,7483.0,2022-03
MSFT,51865.0,35436.0,20534.0,16740.0,16740.0,7472.0,7504.0,13931.0,169684.0,147206.0,87546.0,21897.0,364840.0,95082.0,198298.0,166542.0,364840.0,16740.0,24629.0,-6871.0,24513.0,-6871.0,17758.0,166542.0,87720.0,0.68,2.19,7464.0,2022-06
MSFT,50122.0,34670.0,21518.0,17556.0,17556.0,7457.0,7485.0,22884.0,160812.0,151022.0,90384.0,23482.0,359784.0,87389.0,186218.0,173566.0,359784.0,17556.0,23198.0,-6283.0,24308.0,-6283.0,16915.0,173566.0,95299.0,0.69,2.07,7457.0,2022-09
NKE,3024.9,1301.5,431.9,261.2,261.2,2110.707,2132.245,997.8,5048.2,2957.0,1563.9,222.9,7018.6,2034.7,2801.5,4217.1,7018.6,261.2,350.0,-40.4,503.7,-40.4,309.6,4217.1,4033.5,0.43,1.66,2099.35,2003-08
NKE,2837.1,1199.6,297.1,179.1,179.1,2107.059,2170.909,968.9,5020.8,3082.1,1606.0,248.9,7376.5,1996.0,3009.2,4367.3,7376.5,179.1,419.1,-44.4,383.7,-44.4,374.7,4367.3,3866.5,0.42,1.69,2104.99,2003-11
NKE,2904.0,1221.9,329.9,200.3,200.3,2108.421,2165.405,914.7,5199.6,3162.8,1611.4,292.6,7604.3,1944.6,3041.1,4563.2,7604.3,200.3,206.3,-55.4,410.3,-55.4,150.9,4563.2,4062.5,0.42,1.67,2111.94,2004-02
NKE,3487.1,1528.7,490.8,305.0,305.0,2101.833,2161.023,828.0,5528.6,3183.4,1611.8,266.6,7908.7,2030.5,3127.0,4781.7,7908.7,305.0,543.1,-63.0,565.5,-63.0,480.1,4781.7,4280.0,0.44,1.65,2104.8,2004-05
