revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
14922.0,6546.0,3388.0,5452.0,5452.0,1530.0,1537.0,10108.0,34277.0,64149.0,31017.0,42926.0,214342.0,44376.0,108900.0,105442.0,214342.0,5590.0,3880.0,-1195.0,4216.0,-1195.0,2685.0,105442.0,3400.0,0.44,2.03,1781.0,2019-03
20262.0,7425.0,2751.0,1760.0,1760.0,1802.0,1814.0,6728.0,31370.0,63480.0,31392.0,39926.0,209475.0,44593.0,104222.0,105253.0,209475.0,1615.0,-1393.0,-1177.0,4057.0,-1177.0,-2570.0,105253.0,2338.0,0.37,1.99,1781.0,2019-06
19118.0,7274.0,2274.0,1054.0,1054.0,1803.0,1816.0,5418.0,28124.0,64018.0,31603.0,27525.0,193984.0,31341.0,91132.0,102852.0,193984.0,906.0,2020.0,-1309.0,3575.0,-1309.0,711.0,102852.0,-656.0,0.38,1.89,1781.0,2019-09
20877.0,7843.0,2835.0,2107.0,2107.0,1805.0,1817.0,6833.0,27776.0,64952.0,31895.0,34982.0,200948.0,34797.0,97146.0,103802.0,200948.0,2168.0,1611.0,-1338.0,4134.0,-1338.0,273.0,103802.0,819.0,0.38,1.94,1781.0,2019-12
18025.0,6088.0,1361.0,460.0,460.0,1808.0,1816.0,14339.0,33274.0,65864.0,32151.0,35332.0,206294.0,35473.0,102321.0,103973.0,206294.0,528.0,3180.0,-1247.0,2695.0,-1247.0,1933.0,103973.0,1616.0,0.34,1.98,1781.0,2020-03
11779.0,3883.0,51.0,-4721.0,-4721.0,1809.0,1809.0,23115.0,41330.0,66530.0,31891.0,33995.0,207649.0,30917.0,108024.0,99625.0,207649.0,-4509.0,1160.0,-708.0,1428.0,-708.0,452.0,99625.0,2803.0,0.33,2.08,1781.0,2020-06
14707.0,3694.0,-453.0,-710.0,-710.0,1811.0,1811.0,17914.0,35251.0,67595.0,32078.0,33455.0,201549.0,26628.0,104037.0,97512.0,201549.0,-629.0,1667.0,-729.0,882.0,-729.0,938.0,97512.0,650.0,0.25,2.07,1807.06,2020-09
16249.0,4474.0,259.0,17.0,17.0,1812.0,1823.0,17068.0,34874.0,68643.0,32263.0,34272.0,201888.0,26546.0,103830.0,98058.0,201888.0,30.0,84.0,-760.0,1557.0,-760.0,-676.0,98058.0,1616.0,0.28,2.06,1781.0,2020-12
15613.0,5831.0,1446.0,901.0,901.0,1817.0,1829.0,15890.0,32877.0,69003.0,32137.0,34943.0,200250.0,26642.0,101054.0,99196.0,200250.0,1122.0,1388.0,-770.0,2718.0,-770.0,618.0,99196.0,3212.0,0.37,2.02,1781.0,2021-03
17022.0,5789.0,1355.0,918.0,918.0,1818.0,1830.0,16070.0,33966.0,69956.0,32377.0,36397.0,202221.0,27413.0,101607.0,100614.0,202221.0,1128.0,1460.0,-938.0,2621.0,-938.0,522.0,100614.0,5178.0,0.34,2.01,1781.0,2021-06
18534.0,6193.0,599.0,159.0,159.0,1816.0,1831.0,15959.0,33657.0,70544.0,32624.0,38207.0,203609.0,31077.0,101385.0,102224.0,203609.0,256.0,2635.0,-1110.0,1874.0,-1110.0,1525.0,102224.0,7038.0,0.33,1.99,1818.0,2021-09
21819.0,7252.0,2196.0,1104.0,1104.0,1819.0,1828.0,14444.0,32913.0,71186.0,32681.0,39542.0,203311.0,30037.0,99718.0,103593.0,203311.0,1200.0,-201.0,-981.0,3465.0,-981.0,-1182.0,103593.0,8967.0,0.33,1.96,1781.0,2021-12
19249.0,6655.0,1600.0,470.0,470.0,1822.0,1828.0,13272.0,31427.0,71700.0,32917.0,40859.0,202453.0,29601.0,98440.0,104013.0,202453.0,597.0,1765.0,-1079.0,2887.0,-1079.0,686.0,104013.0,10119.0,0.35,1.95,1781.0,2022-03
21504.0,7822.0,2432.0,1409.0,1409.0,1823.0,1825.0,12959.0,31422.0,72672.0,33583.0,42554.0,204074.0,30704.0,98216.0,105858.0,204074.0,1502.0,1922.0,-1735.0,3722.0,-1735.0,187.0,105858.0,12579.0,0.36,1.93,1781.0,2022-06
20150.0,542.0,542.0,162.0,162.0,1824.0,1826.0,11615.0,29098.0,72952.0,33596.0,44985.0,203631.0,29073.0,95253.0,108378.0,203631.0,254.0,2524.0,-1148.0,1859.0,-1148.0,1376.0,108378.0,15644.0,0.03,1.88,1781.0,2022-09
